#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BA04E1
#Date Time: 2025-04-04 15:46:09.706.176.550
#Sample rate: 3.84615e+06Hz
#Samples: 16384
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 20 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 20 mV/div Offset: -20 mV Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Basic
#Type: Sine
#Frequency: 65 kHz
#Period: 15.38461538 us
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0002003828185127405,0.002687960715418231,0.001770235058296928
-0.0002001228185127407,0.004262325723227122,0.001770235058296928
-0.0001998628185127405,0.001979496461903586,0.0009826997368773335
-0.0001996028185127408,0.002136932962684474,0.0008251926725935571
-0.0001993428185127406,0.001192313957998424,0.0004314250118836148
-0.0001990828185127404,0.0006412862052666722,0.0001951644154587416
-0.0001988228185127406,0.002687960715418231,0.001297713865445173
-0.0001985628185127404,0.001900778211513212,0.001612727994012081
-0.0001983028185127407,0.002058214712293958,0.0005889320761684655
-0.0001980428185127405,0.003790016220885457,0.001218960333303213
-0.0001977828185127407,0.002687960715419233,0.001612727994012654
-0.0001975228185127405,0.002530524214637198,0.001691481526154968
-0.0001972628185127404,0.002766678965808031,0.001376467397587204
-0.0001970028185127406,0.001979496461903586,0.001455220929729092
-0.0001967428185127404,0.00292411546659028,0.002006495654723596
-0.0001964828185127407,0.003475143219323392,0.002872784508284366
-0.0001962228185127405,0.002609242465027715,0.002794030976142406
-0.0001959628185127407,0.004104889222446162,0.002557770379716742
-0.0001957028185127405,0.001585905209951005,0.001455220929729092
-0.0001954428185127408,0.001979496461903228,0.001612727994012869
-0.0001951828185127406,0.001664623460341521,0.001376467397587133
-0.0001949228185127404,0.001271032208391374,0.001455220929730453
-0.0001946628185127406,0.003947452721666489,0.002951538040426326
-0.0001944028185127404,0.003396424968933449,0.003109045104709024
-0.0001941428185127407,0.004026170972057005,0.001770235058296928
-0.0001938828185127405,0.001034877457217392,0.0005101785440255746
-0.0001936228185127407,-0.0002246145490297214,0.0009039462047350156
-0.0001933628185127405,0.0008774409564363591,0.001770235058296928
